gene.ID,logFC,logCPM,F,PValue,FDR,p2n1,p3n1,p4n1,Emerge,p2n2,p3n2,p4n2,primordia,p2n3,p3n3,p4n3,no_primordia,Type,Name,Description
Zm00001d037000,-2.347518395,2.102861549,9.624993465,0.010433285,0.027114092,8.238965598,7.355481416,11.28138055,8.958609189,1.708985019,3.871084496,2.344353293,2.641474269,0,0,1.58923764,0.52974588,gene,,Protodermal factor 1
Zm00001d013445,-1.05965392,1.437104328,9.623635166,0.010437298,0.027120574,3.38386087,3.028727642,4.092265494,3.501618002,2.990723784,2.402742101,2.446281697,2.613249194,1.160162355,1.610702222,0.92705529,1.232639955,gene,,
Zm00001d034984,-1.498458664,2.025788153,9.600232958,0.010506727,0.027277167,9.268836297,6.490130662,6.967911518,7.575626159,2.705892947,4.805484201,1.630854465,3.047410538,0.644534641,2.106302906,0.39730941,1.049382319,gene,NAC-transcription factor 62,Putative NAC domain transcription factor superfamily protein  
Zm00001d032672,-1.189644238,1.399436101,9.575833543,0.010579704,0.027402892,3.236736485,3.605628145,2.212035402,3.018133344,3.133139202,2.002285084,3.465565738,2.866996675,1.417976211,1.610702222,0.79461882,1.274432418,gene,,
Zm00001d040775,-1.171200113,1.768771989,9.574442533,0.010583883,0.02740974,5.002229113,4.615204026,6.857309748,5.491580962,1.851400438,3.070170462,3.159780526,2.693783808,0.386720785,1.610702222,1.58923764,1.195553549,gene,C2C2-GATA-transcription factor 27,GATA transcription factor 16
Zm00001d013716,-1.706213854,1.076777903,9.526370916,0.010729517,0.027726588,3.530985256,0.865350755,2.322637173,2.239657728,2.136231274,2.402742101,2.955923718,2.498299031,0.257813857,0.495600684,1.58923764,0.78088406,gene,,Probable E3 ubiquitin-protein ligase ARI2
Zm00001d032719,-1.83376232,1.444316892,9.476900737,0.010881903,0.028031143,1.765492628,1.153801006,1.769628322,1.562973985,4.414877966,7.608683319,2.038568081,4.687376455,1.675790068,0.247800342,1.854110579,1.259233663,gene,,Long-chain-alcohol oxidase FAO4B
Zm00001d010038,-4.295637411,1.93158016,10.34666684,0.011105677,0.028472048,15.88943365,9.086182926,7.631522138,10.86904624,0.284830837,0.133485672,0.407713616,0.275343375,0,0,0,0,gene,,CASP-like protein 5  
Zm00001d031127,-1.090258195,1.483122939,9.38463328,0.011173111,0.028612133,0.882746314,1.874926636,2.101433632,1.619702194,4.414877966,5.205941218,2.650138506,4.09031923,1.417976211,2.849703931,1.45680117,1.908160437,gene,,Cupin%252C RmlC-type  
Zm00001d017951,-1.409245736,0.661497406,9.339558596,0.011318765,0.028889785,1.912617014,1.153801006,1.327221241,1.464546421,3.417970039,1.735313739,0.713498828,1.955594202,0.902348498,0.619500855,0.52974588,0.683865077,gene,,Nudix hydrolase 17 mitochondrial
Zm00001d007269,-2.157495031,0.539221088,9.307218582,0.011424672,0.029108587,3.236736485,3.172952768,1.880230092,2.763306448,0.569661673,1.20137105,0.611570424,0.794201049,0.128906928,0.371700513,0,0.166869147,gene,,Plant-specific domain TIGR01627 family protein  
Zm00001d009646,-2.494909046,0.385915969,9.30691299,0.011425679,0.029108587,1.176995085,1.586476384,2.212035402,1.658502291,1.708985019,1.735313739,0.50964202,1.31798026,0,0.495600684,0.13243647,0.209345718,gene,scarecrow-like1, scarecrow-like1
Zm00001d044864,-1.537100637,1.465196728,9.28114856,0.011510912,0.02927179,4.560855956,5.336329655,3.318053104,4.405079572,1.708985019,2.93668479,2.548210101,2.39795997,0.77344157,0.247800342,1.45680117,0.82601436,gene,,Protein EXORDIUM
Zm00001d015025,-1.08040709,4.12874296,9.262132976,0.011574308,0.029382455,19.56754329,16.00898897,35.83497352,23.80383526,18.51400438,16.55222336,20.38568081,18.48396952,16.50008682,4.708206495,5.959641148,9.055978154,gene,,AMP binding protein  
Zm00001d045793,-1.150238392,1.303770302,9.233199488,0.011671575,0.029591519,1.912617014,0.576900503,1.437823012,1.30911351,4.699708803,3.470627479,2.955923718,3.708753333,1.160162355,1.734602393,1.986547049,1.627103932,gene,,Embryogenesis transmembrane protein-like;  protein
Zm00001d023450,-1.062209936,1.116599712,9.178524297,0.011858068,0.02999621,1.765492628,1.73070151,1.769628322,1.755274153,3.27555462,2.135770756,2.650138506,2.687154627,1.160162355,1.734602393,0.92705529,1.273940012,gene,,Cationic amino acid transporter 6 chloroplastic
Zm00001d018791,-1.442767768,1.093075697,9.139654478,0.011992826,0.030285616,3.089612099,5.480554781,4.202867265,4.257678048,1.139323346,1.067885378,1.019284041,1.075497588,0.386720785,0.371700513,0.39730941,0.385243569,gene,,Anther-specific proline-rich protein APG  
Zm00001d041343,-1.54795201,1.216889185,9.119340784,0.012063982,0.030422289,2.942487713,3.749853271,3.096849563,3.263063516,3.417970039,2.536227773,1.019284041,2.324493951,1.546883139,0.371700513,0.39730941,0.771964354,gene,,Probable disease resistance protein 
Zm00001d034898,-1.485109927,0.930375248,9.115751581,0.012076607,0.030445528,1.324119471,1.298026132,0.884814161,1.168986588,3.702800875,2.93668479,1.936639677,2.858708447,0.515627713,0.619500855,1.854110579,0.996413049,gene,gibberellin 20-oxidase1, gibberellin 20-oxidase1
Zm00001d051814,-3.116683654,0.338448015,9.091362461,0.012162817,0.030606699,2.648238942,0.865350755,1.659026552,1.724205416,0.569661673,2.269256428,0.815427232,1.218115111,0.386720785,0,0,0.128906928,gene,,Endoglucanase 11
Zm00001d028219,-2.350465978,1.06321359,8.997728211,0.012500723,0.031317479,7.356219284,3.894078397,2.765044253,4.671780645,0.85449251,1.334856723,0.611570424,0.933639886,0,0.247800342,0.26487294,0.170891094,gene,,ATMAP70-2  
Zm00001d006726,-1.162860177,0.938830027,8.956042225,0.012654776,0.031621889,2.353990171,2.163376887,2.212035402,2.243134153,2.278646692,1.868799412,1.630854465,1.92610019,0.77344157,1.239001709,0.52974588,0.847396386,gene,,ARM repeat superfamily protein
Zm00001d003195,-1.051547895,1.050581195,8.93336894,0.012739522,0.031780294,2.353990171,1.298026132,1.990831862,1.880949388,2.848308365,2.135770756,2.242424889,2.40883467,1.289069283,0.619500855,1.58923764,1.165935926,gene,double B-box zinc finger protein1,Salt tolerance-like protein  
Zm00001d039197,-1.426755486,1.764769718,8.899116333,0.012868844,0.032053652,0.735621928,0.432675377,5.530088506,2.232795271,2.705892947,4.538512857,7.5427019,4.929035901,1.546883139,1.610702222,2.118983519,1.758856294,gene,,Putative ACR family protein  
Zm00001d047235,-4.590243796,0.236400386,9.702159106,0.013034805,0.032372212,2.206865785,1.874926636,3.096849563,2.392880661,0.712077091,0.266971345,0.203856808,0.394301748,0,0,0,0,gene,,Serine carboxypeptidase-like 51
Zm00001d045304,-1.148351013,2.078751401,8.847007798,0.013068615,0.032415611,3.678109642,4.038303523,9.06934515,5.595252771,3.987631712,4.405027185,4.28099297,4.224550622,2.707045494,1.36290188,1.58923764,1.886395005,gene,,HXXXD-type acyl-transferase family protein
Zm00001d022464,-1.612741806,1.991873946,8.840375121,0.013094309,0.032465256,0.735621928,0.432675377,7.410318598,2.859538635,4.272462548,5.205941218,8.154272325,5.877558697,1.417976211,2.106302906,2.118983519,1.881087545,gene,,Ultraviolet-B-repressible protein  
Zm00001d028361,-1.102650085,1.063214208,8.829887085,0.013135063,0.032539753,1.765492628,1.298026132,3.649858414,2.237792391,2.421062111,1.468342395,2.548210101,2.145871536,0.77344157,0.743401025,1.45680117,0.991214588,gene,C2H2-transcription factor 225,Protein SHOOT GRAVITROPISM 5
Zm00001d042140,-6.042851015,0.521640072,9.643142403,0.01323153,0.032746936,1.471243857,2.884502516,2.875646023,2.410464132,0,3.337141807,0.203856808,1.180332872,0,0,0,0,gene,,Beta-1%252C3-glucanase  
Zm00001d043193,-1.078422988,1.707273539,8.790053387,0.013291237,0.032885591,3.38386087,2.451827139,4.092265494,3.309317835,5.981447567,2.93668479,2.955923718,3.958018692,1.417976211,2.106302906,1.854110579,1.792796565,gene,,
Zm00001d011274,-4.499423562,0.991123906,9.600687607,0.01337533,0.033057019,8.091841212,3.317177894,3.871061954,5.093360353,0.427246255,0.533942689,0.101928404,0.354372449,0,0,0,0,gene,,Metal ion binding protein  
Zm00001d035440,-1.595324593,1.349574512,8.664702724,0.013797444,0.033917212,2.353990171,3.317177894,5.308884966,3.660017677,3.417970039,1.868799412,1.936639677,2.407803042,1.031255426,0.991201367,0.26487294,0.762443245,gene,low temperature-induced protein15, low temperature-induced protein15
Zm00001d020725,-1.131609547,1.269473223,8.638522363,0.013906071,0.034146642,3.972358413,4.4709789,2.322637173,3.588658162,1.708985019,3.070170462,1.528926061,2.102693847,0.644534641,1.115101538,1.05949176,0.939709313,gene,,BRI1 kinase inhibitor 1
Zm00001d028167,-2.040166484,1.038948652,8.619677191,0.013984899,0.0343119,6.179224198,3.894078397,2.765044253,4.279448949,0.569661673,1.468342395,1.121212445,1.053072171,0.128906928,0.495600684,0.13243647,0.252314694,gene,,Cytochrome b561 and DOMON domain-containing protein 
Zm00001d040075,-4.750624684,0.23885514,9.418655035,0.014014343,0.034374694,1.912617014,2.74027739,2.543840713,2.398911706,0.284830837,0.934399706,0.101928404,0.440386315,0,0,0,0,gene,,Glycosyltransferase family 61 protein
Zm00001d051859,-1.263258548,2.108099765,8.58587841,0.014127626,0.034600421,12.79982155,8.797732675,7.631522138,9.743025455,2.278646692,2.93668479,0.815427232,2.010252905,1.289069283,0.619500855,0.52974588,0.812772006,gene,clavata3/esr-related24,
Zm00001d045598,-1.046538825,1.535766583,8.555103775,0.014259105,0.034872111,1.0298707,2.596052265,1.880230092,1.835384352,4.557293385,5.205941218,2.75206691,4.171767171,2.578138566,1.610702222,1.721674109,1.970171632,gene,,OSJNBa0089E12.13 protein;  protein
Zm00001d023664,-1.214852979,1.663669464,8.543706917,0.014308168,0.034965733,3.972358413,3.894078397,5.419486736,4.428641182,2.705892947,2.803199117,3.363637334,2.957576466,2.320324709,0.867301196,0.66218235,1.283269418,gene,,ABA-responsive protein  
Zm00001d044053,-1.142445507,2.046026409,8.541353656,0.014318324,0.034974821,11.62282647,5.192104529,8.184530989,8.333153995,1.993815856,2.536227773,2.548210101,2.35941791,0.902348498,0.991201367,1.3243647,1.072638188,gene,,Phospholipase A1-IIgamma
Zm00001d024499,-1.16504271,1.625375338,8.528755812,0.01437284,0.035066196,3.825234027,3.461403019,4.645274345,3.977303797,1.993815856,4.004570168,3.26170893,3.086698318,2.062510853,1.115101538,0.92705529,1.36822256,gene,,Nuclear factor 1 A-type isoform 2
Zm00001d010825,-1.817288066,0.888572653,8.513341903,0.014439882,0.0351865,2.501114556,2.74027739,2.654442483,2.63194481,1.851400438,2.803199117,0.713498828,1.789366128,0.644534641,0.123900171,0.66218235,0.476872387,gene,,GDSL esterase/lipase LIP-4
Zm00001d053004,-1.080905832,1.289476914,8.474667783,0.014609753,0.035532559,2.501114556,2.019151761,2.543840713,2.354702344,3.27555462,3.470627479,1.936639677,2.894273925,2.191417781,1.115101538,0.79461882,1.367046046,gene,auxin import carrier2,Auxin transporter-like protein 3
Zm00001d000403,-1.086947071,1.24534486,8.451964236,0.014710594,0.035738878,2.795363328,2.451827139,3.318053104,2.85508119,2.990723784,2.402742101,1.834711273,2.409392386,0.902348498,1.486802051,0.92705529,1.105401946,gene,,Protein binding protein  
Zm00001d001915,-1.085346051,2.946554615,8.436412695,0.01478015,0.035859081,13.24119471,8.365057297,10.06476108,10.55700436,11.25081804,7.07474063,5.504133819,7.943230831,9.281298836,1.610702222,1.45680117,4.116267409,gene,,
Zm00001d042932,-2.165072432,3.44747279,8.414292775,0.014879766,0.036051789,31.7788673,36.77740708,26.54442483,31.70023307,0.427246255,0.667428361,1.223140849,0.772605155,0.257813857,0,0.26487294,0.174228932,gene,,Protein UPSTREAM OF FLC
Zm00001d049244,-1.27153708,2.01734679,8.39964953,0.014946155,0.036167768,3.089612099,3.172952768,4.866477885,3.709680917,7.40560175,7.208226302,2.140496485,5.584774846,2.835952422,2.601903589,1.19192823,2.20992808,gene,,Putative IQ calmodulin-binding and BAG domain containing family protein  
Zm00001d050844,-1.165885223,1.605099094,8.324896988,0.015290661,0.036852349,2.059741399,1.586476384,4.313469035,2.653228939,5.126955058,3.604113151,3.057852122,3.92964011,1.675790068,1.982402735,1.45680117,1.704997991,gene,,Bifunctional riboflavin biosynthesis protein RIBA 1 chloroplastic
Zm00001d038366,-4.119364643,0.75579003,9.004996441,0.01561346,0.037508849,6.47347297,3.894078397,2.543840713,4.30379736,0.284830837,0.400457017,0.101928404,0.262405419,0,0,0,0,gene,,Glycerol-3-phosphate acyltransferase 5
Zm00001d005996,-1.59040193,2.892865799,8.14635289,0.016152871,0.038576374,0.294248771,2.163376887,13.82522127,5.427615641,7.975263423,11.47976781,14.88154699,11.44552608,4.253928633,2.106302906,5.297458798,3.885896779,gene,,Photosystem I reaction center subunit V  
Zm00001d050714,-1.219828134,0.938324348,8.111765914,0.016326584,0.038909003,1.324119471,2.596052265,1.327221241,1.749130992,2.848308365,1.735313739,2.242424889,2.275348998,1.417976211,0.867301196,0.66218235,0.982486586,gene,,Leucine-rich repeat (LRR) family protein
Zm00001d044124,-1.609641181,0.462515307,8.060058864,0.016590491,0.039418301,1.765492628,0.576900503,1.437823012,1.260072048,1.851400438,2.135770756,0.917355637,1.634842277,0.386720785,0.743401025,0.39730941,0.50914374,gene,polypeptide: yz1, polypeptide
Zm00001d003190,-6.551601467,1.310841879,8.772738329,0.016610993,0.039458539,3.972358413,5.624779907,5.640690276,5.079276199,0.284830837,4.938969874,0,1.741266903,0,0,0,0,gene,chitinase A1,Endochitinase A  
Zm00001d007433,-1.077545987,1.336330681,8.009532785,0.016853338,0.039854841,1.324119471,1.874926636,3.428654874,2.20923366,2.705892947,2.93668479,3.465565738,3.036047825,1.804696996,1.36290188,1.05949176,1.409030212,gene,,UPF0481 protein 
Zm00001d011393,-1.29851964,0.862379045,7.962924571,0.017100253,0.040310642,3.089612099,1.153801006,1.990831862,2.078081656,1.851400438,2.269256428,1.528926061,1.883194309,1.031255426,0.867301196,0.39730941,0.765288678,gene,,S-type anion channel SLAH3
Zm00001d046168,-1.124389188,1.634689188,7.956560754,0.017134303,0.040369594,3.089612099,3.894078397,5.087681426,4.023790641,2.990723784,4.004570168,2.344353293,3.113215748,1.804696996,1.734602393,0.66218235,1.400493913,gene,,Arogenate dehydrogenase 1 chloroplastic
Zm00001d002669,-1.027454024,1.319343501,7.843692041,0.017751978,0.041567141,2.648238942,2.451827139,1.769628322,2.289898134,2.136231274,3.604113151,3.159780526,2.966708317,0.77344157,1.610702222,1.986547049,1.456896947,gene,,BZIP transcription factor
Zm00001d029396,-1.006893465,1.22232797,7.7471627,0.018301583,0.042676409,1.324119471,1.298026132,2.654442483,1.758862695,2.421062111,3.470627479,2.853995314,2.915228301,1.160162355,0.991201367,2.251419989,1.46759457,gene,,Os10g0351100 protein
Zm00001d043680,-1.57875516,1.103600375,7.724863945,0.018431441,0.042910585,3.089612099,1.009575881,3.649858414,2.583015465,1.708985019,2.536227773,2.446281697,2.230498163,1.417976211,0.123900171,0.79461882,0.778831734,gene,,Phospholipase A1-IIdelta
Zm00001d016144,-1.313225682,0.570476825,7.706529112,0.018539045,0.043116136,0.735621928,0.576900503,1.769628322,1.027383585,1.281738764,2.402742101,1.834711273,1.839730713,0.644534641,0.495600684,1.05949176,0.733209028,gene,,Chalcone isomerase 3  
Zm00001d042492,-5.426406561,2.794665419,8.34045775,0.018687851,0.043388759,19.42041891,21.34531862,18.69169915,19.81914556,0,0.266971345,1.528926061,0.598632468,0,0,0,0,gene,AP2-EREBP-transcription factor 53,AP2-like ethylene-responsive transcription factor BBM
Zm00001d044272,-2.268222873,0.535658046,7.616672962,0.019077458,0.044121254,2.648238942,3.028727642,2.212035402,2.629667329,0.427246255,1.20137105,0.917355637,0.848657647,0,0.495600684,0,0.165200228,gene,bHLH-transcription factor 94,Putative transcription factor bHLH041
Zm00001d044925,-1.531133288,0.962628592,7.578304591,0.019313081,0.044561068,1.471243857,1.298026132,4.424070805,2.397780265,1.708985019,2.402742101,1.630854465,1.914193862,0.644534641,0.743401025,0.52974588,0.639227182,gene,,CP12-1  
Zm00001d032363,-1.116453527,0.859690577,7.562341278,0.019412143,0.044753717,1.324119471,2.163376887,2.212035402,1.89984392,1.566569601,2.402742101,1.732782869,1.90069819,1.031255426,0.619500855,0.92705529,0.859270524,gene,,Pirin-like protein 2
Zm00001d016066,-1.584165098,0.711845248,7.55965606,0.019428867,0.044783187,2.501114556,1.442251258,1.327221241,1.756862352,2.705892947,2.002285084,1.019284041,1.909154024,0.128906928,0.867301196,0.79461882,0.596942315,gene,,F-box/kelch-repeat protein 
Zm00001d024669,-1.226326171,1.152834857,7.544589319,0.019523025,0.044948008,1.324119471,0.865350755,3.981663724,2.05704465,1.424154183,3.070170462,3.159780526,2.55136839,0.77344157,1.115101538,1.3243647,1.070969269,gene,,Alpha-humulene/(-)-(E)-beta-caryophyllene synthase
Zm00001d016588,-2.973748222,0.914232219,7.541228661,0.019544102,0.044979138,3.38386087,3.605628145,6.083097357,4.357528791,0.284830837,0.800914034,0.305785212,0.463843361,0,0.123900171,0,0.041300057,gene,,Glycerophosphodiester phosphodiesterase GDPD2
Zm00001d002592,-1.369307044,0.826797281,7.502690039,0.019787772,0.045452066,2.206865785,2.307602013,3.096849563,2.537105787,1.566569601,1.735313739,1.121212445,1.474365262,0.902348498,0.495600684,0.26487294,0.554274041,gene,1-aminocyclopropane-1-carboxylate synthase2, 1-aminocyclopropane-1-carboxylate synthase2
Zm00001d016483,-1.535222559,0.733016858,7.464933551,0.020030051,0.04589053,2.795363328,2.451827139,2.543840713,2.597010393,1.139323346,1.468342395,1.121212445,1.242959395,0.902348498,0.247800342,0.13243647,0.427528437,gene,,MACPF domain-containing protein 
Zm00001d044821,-3.067856511,1.887628309,7.45935415,0.020066156,0.045955562,15.4480605,10.09575881,5.640690276,10.39483653,0.284830837,0.934399706,0.203856808,0.47436245,0,0,0.13243647,0.04414549,gene,,GDSL esterase/lipase 
Zm00001d010136,-1.213590534,0.411283792,7.440099696,0.020191356,0.046194904,0.294248771,0.288450252,0.33180531,0.304834778,1.708985019,1.868799412,2.344353293,1.974045908,0.902348498,0.247800342,1.45680117,0.868983336,gene,,Probable ferredoxin-4 chloroplastic
Zm00001d017978,-2.088844698,1.196560219,7.340156454,0.020856543,0.047479542,4.560855956,4.326753774,4.202867265,4.363492332,0.85449251,2.669713445,1.019284041,1.514496665,0.902348498,0.123900171,0,0.34208289,gene,,Endoglucanase 1  
